Order ID,Order Date,Order Priority,Order Quantity,Total Sales,Total Cost of Good sold,Total Discount,Total Shipping Cost,Margin,Ship Date,Ship Mode,Customer Name,Product ID,Durée de livraison,Part de livraison dans les revenus
26693,08-21-2013,Medium,44,"12,203","9,847",976,2,"1,379",08-23-2013,Express Air,William Brown,363,2,0.02%
26695,06-06-2013,Not Specified,43,"3,117","2,481",62,2,571,06-09-2013,Regular Air,Justin Deggeller,930,3,0.07%
26723,03-03-2014,Low,8,129,112,5,12,1,03-06-2014,Regular Air,Roy Phan,342,3,8.92%
26724,02-06-2012,Critical,2,"3,141","2,358",377,21,384,02-08-2012,Regular Air,Bobby Elias,196,2,0.67%
26726,12-27-2015,High,37,"8,858","7,099",266,8,"1,485",12-29-2015,Regular Air,Roland Black,775,2,0.09%
26726,12-27-2015,High,41,38,31,3,2,3,12-29-2015,Regular Air,Roland Black,730,2,5.84%
26726,12-27-2015,High,11,162,130,18,74,-59,12-29-2015,Regular Air,Roland Black,1253,2,45.46%
26756,05-10-2015,Medium,40,774,591,93,9,81,05-13-2015,Regular Air,Giulietta Weimer,1139,3,1.21%
26756,05-10-2015,Medium,20,259,224,26,11,-2,05-12-2015,Regular Air,Giulietta Weimer,1016,2,4.27%
26756,05-10-2015,Medium,25,30,25,3,6,-4,05-12-2015,Regular Air,Giulietta Weimer,359,2,20.07%
26758,05-23-2012,Not Specified,46,"8,892","6,698","1,067",6,"1,121",05-26-2012,Express Air,Justin Ellison,295,3,0.07%
26758,05-23-2012,Not Specified,37,"3,565","2,703",0,1,862,05-26-2012,Regular Air,Justin Ellison,716,3,0.03%
26759,01-25-2015,Not Specified,30,284,248,11,7,18,01-27-2015,Regular Air,Bobby Odegard,983,2,2.49%
26784,07-23-2013,Critical,12,"2,000","1,737",60,45,158,07-25-2013,Delivery Truck,Christy Brittain,158,2,2.25%
26784,07-23-2013,Critical,33,"1,452","1,144",174,11,122,07-26-2013,Regular Air,Christy Brittain,694,3,0.78%
26786,04-07-2013,Medium,29,198,173,22,6,-2,04-10-2013,Regular Air,Evan Henry,654,3,3.02%
26787,09-19-2014,High,25,"1,147",993,126,9,19,09-21-2014,Express Air,Jamie Frazer,406,2,0.76%
26791,04-29-2014,Low,45,144,122,16,8,-1,05-02-2014,Regular Air,Harold Engle,658,3,5.23%
26818,01-08-2015,Not Specified,5,204,177,4,7,15,01-11-2015,Express Air,Dionis Lloyd,497,3,3.67%
26818,01-08-2015,Not Specified,36,60,48,8,12,-8,01-10-2015,Regular Air,Dionis Lloyd,810,2,19.35%
26818,01-08-2015,Not Specified,23,9,8,1,8,-8,01-11-2015,Regular Air,Dionis Lloyd,850,3,93.85%
26851,07-24-2014,High,44,130,112,13,3,1,07-27-2014,Regular Air,Heather Jas,1105,3,2.30%
26852,03-06-2013,Critical,2,"20,540","16,518","1,643",9,"2,370",03-08-2013,Regular Air,Jim Kriz,1221,2,0.04%
26853,06-12-2015,Low,21,235,205,0,10,21,06-15-2015,Regular Air,Russell Applegate,1215,3,4.05%
26854,06-21-2012,Not Specified,1,"7,488","5,981",225,13,"1,269",06-23-2012,Regular Air,Charlotte Melton,475,2,0.18%
26855,03-15-2012,High,13,"2,046","1,651",225,6,164,03-17-2012,Regular Air,Naresj Patel,532,2,0.29%
26881,08-01-2012,Low,26,70,59,5,165,-160,08-03-2012,Delivery Truck,Ken Dana,71,2,237.81%
26887,05-15-2014,Critical,38,"11,029","8,608","1,213",7,"1,202",05-18-2014,Express Air,Adam Bellavance,247,3,0.06%
26887,05-15-2014,Critical,23,"1,633","1,322",163,13,134,05-18-2014,Express Air,Adam Bellavance,993,3,0.82%
26912,04-27-2015,Low,21,"3,591","2,731",395,8,457,04-29-2015,Regular Air,Noel Staavos,390,2,0.23%
26912,04-27-2015,Low,18,462,397,46,8,11,04-29-2015,Regular Air,Noel Staavos,117,2,1.71%
26913,09-29-2012,High,11,"1,925","1,624",38,13,248,10-02-2012,Regular Air,Amy Hunt,289,3,0.70%
26918,04-06-2012,Low,16,56,49,4,1,2,04-08-2012,Regular Air,Russell Applegate,784,2,1.91%
26919,12-10-2015,Low,32,"3,608","2,961",469,11,166,12-12-2015,Regular Air,Mick Crebagga,1210,2,0.31%
26919,12-10-2015,Low,12,"1,201","1,039",48,37,77,12-12-2015,Regular Air,Mick Crebagga,99,2,3.06%
26944,11-07-2012,Critical,6,105,78,3,22,2,11-10-2012,Regular Air,Eva Jacobs,137,3,20.75%
26945,02-05-2012,Critical,29,159,137,0,3,19,02-08-2012,Regular Air,Mick Crebagga,916,3,1.67%
26947,06-04-2013,High,4,40,34,1,90,-85,06-06-2013,Delivery Truck,Bruce Money,368,2,225.00%
26948,11-22-2014,High,38,"2,464","2,001",172,12,278,11-25-2014,Regular Air,Matt Collister,810,3,0.47%
26948,11-22-2014,High,21,970,837,39,3,91,11-25-2014,Express Air,Matt Collister,796,3,0.35%
26949,08-15-2012,Critical,48,"3,708","3,002",297,11,398,08-17-2012,Regular Air,Aaron Hawkins,852,2,0.29%
26951,04-08-2013,Not Specified,3,277,239,19,21,-2,04-10-2013,Regular Air,Kean Takahito,165,2,7.56%
26976,05-20-2014,Not Specified,11,"1,446","1,136",87,13,210,05-23-2014,Express Air,Thea Hendricks,270,3,0.93%
26976,05-20-2014,Not Specified,44,318,256,10,2,51,05-22-2014,Regular Air,Thea Hendricks,545,2,0.65%
26976,05-20-2014,Not Specified,28,689,595,69,28,-2,05-22-2014,Regular Air,Thea Hendricks,449,2,4.01%
26978,06-25-2013,Medium,49,"27,600","23,296","1,656",9,"2,639",06-28-2013,Regular Air,Seth Vernon,637,3,0.03%
26978,06-25-2013,Medium,2,318,275,6,14,23,06-27-2013,Regular Air,Seth Vernon,507,2,4.27%
26978,06-25-2013,Medium,46,287,231,0,37,19,06-28-2013,Regular Air,Seth Vernon,32,3,12.81%
26978,06-25-2013,Medium,47,"2,009","1,745",241,13,10,06-27-2013,Express Air,Seth Vernon,536,2,0.66%
26979,03-28-2015,Medium,43,"23,568","18,889","1,650",2,"3,028",03-30-2015,Regular Air,Tom Boeckenhauer,1024,2,0.01%
26979,03-28-2015,Medium,50,343,299,41,12,-9,03-30-2015,Regular Air,Tom Boeckenhauer,315,2,3.53%
26981,08-30-2015,Medium,44,728,635,44,9,40,09-02-2015,Regular Air,Vicky Freymann,472,3,1.29%
26981,08-30-2015,Medium,13,75,62,8,2,3,09-02-2015,Regular Air,Vicky Freymann,481,3,2.51%
26982,04-28-2015,Not Specified,37,"3,407","2,591",239,21,556,05-01-2015,Express Air,Clytie Kelty,364,3,0.63%
27011,12-30-2013,Medium,5,263,227,32,2,3,01-02-2014,Regular Air,Anne Pryor,973,3,0.79%
27013,07-05-2012,Low,26,"2,267","1,692",159,53,364,07-08-2012,Regular Air,Fred Harton,22,3,2.32%
27013,07-05-2012,Low,28,444,349,31,53,12,07-08-2012,Regular Air,Fred Harton,103,3,11.83%
27015,12-31-2014,Low,24,284,248,11,20,5,01-02-2015,Regular Air,Maria Bertelson,287,2,6.98%
27047,11-22-2013,High,38,"15,000","12,397","1,050",10,"1,543",11-25-2013,Regular Air,Patrick Bzostek,1228,3,0.07%
27047,11-22-2013,High,25,402,339,32,37,-6,11-24-2013,Regular Air,Patrick Bzostek,23,2,9.14%
27077,03-15-2013,Critical,11,163,139,0,21,2,03-17-2013,Regular Air,Frank Carlisle,293,2,12.90%
27078,08-12-2015,Not Specified,22,359,313,14,9,23,08-15-2015,Regular Air,Nathan Mautz,1019,3,2.45%
27105,02-16-2014,Not Specified,2,221,192,0,8,21,02-19-2014,Regular Air,Sanjit Chand,735,3,3.66%
27105,02-16-2014,Not Specified,37,38,33,1,4,1,02-19-2014,Regular Air,Sanjit Chand,956,3,9.88%
27106,12-01-2014,High,42,"3,798","2,861",266,5,666,12-03-2014,Regular Air,Lena Creighton,525,2,0.14%
27106,12-01-2014,High,1,"2,053","1,777",164,4,107,12-04-2014,Regular Air,Lena Creighton,898,3,0.22%
27106,12-01-2014,High,10,934,766,103,2,62,12-04-2014,Regular Air,Lena Creighton,882,3,0.24%
27106,12-01-2014,High,50,11,9,1,2,-2,12-03-2014,Regular Air,Lena Creighton,978,2,19.11%
27106,12-01-2014,High,29,534,458,59,45,-29,12-04-2014,Delivery Truck,Lena Creighton,38,3,8.43%
27109,02-08-2015,Critical,48,25,21,1,10,-6,02-11-2015,Regular Air,Barry French,504,3,38.42%
27111,03-11-2012,High,44,"3,477","2,679",382,5,411,03-13-2012,Express Air,Heather Kirkland,387,2,0.14%
27111,03-11-2012,High,18,"1,100",903,0,30,167,03-13-2012,Regular Air,Heather Kirkland,25,2,2.73%
27111,03-11-2012,High,11,527,415,42,30,39,03-14-2012,Regular Air,Heather Kirkland,98,3,5.69%
27137,12-31-2014,High,2,"1,134",899,34,2,198,01-02-2015,Regular Air,Alyssa Tate,235,2,0.15%
27138,05-30-2015,High,37,"3,130","2,484",407,13,226,06-02-2015,Regular Air,Cari Sayre,361,3,0.43%
27138,05-30-2015,High,31,403,323,40,54,-14,06-01-2015,Delivery Truck,Cari Sayre,114,2,13.33%
27141,02-04-2013,Not Specified,28,476,385,38,15,38,02-06-2013,Regular Air,Patrick Ryan,305,2,3.06%
27141,02-04-2013,Not Specified,25,453,391,18,10,35,02-07-2013,Regular Air,Patrick Ryan,805,3,2.11%
27169,09-11-2014,Not Specified,16,"1,386","1,118",28,8,232,09-14-2014,Regular Air,Helen Andreada,900,3,0.57%
27174,10-08-2014,Critical,17,720,581,86,8,45,10-11-2014,Regular Air,Alex Avila,304,3,1.04%
27201,07-25-2015,High,45,"5,010","4,002",100,134,774,07-28-2015,Delivery Truck,Scot Coram,191,3,2.67%
27201,07-25-2015,High,10,135,108,4,39,-15,07-28-2015,Delivery Truck,Scot Coram,1,3,28.81%
27205,05-21-2013,Not Specified,12,540,424,59,5,51,05-23-2013,Regular Air,Jason Fortune,757,2,0.98%
27232,08-18-2013,Not Specified,19,191,157,13,12,9,08-21-2013,Regular Air,Ralph Arnett,407,3,6.06%
27236,03-02-2013,High,20,"1,551","1,342",93,9,107,03-05-2013,Regular Air,Alan Hwang,782,3,0.57%
27264,06-04-2014,Low,3,924,689,28,17,190,06-06-2014,Regular Air,Henry Goldwyn,240,2,1.81%
27265,05-06-2015,Critical,36,"14,700","12,149","1,029",30,"1,492",05-08-2015,Express Air,Christina Anderson,184,2,0.20%
27265,05-06-2015,Critical,49,"5,865","5,040",235,1,589,05-09-2015,Express Air,Christina Anderson,740,3,0.02%
27265,05-06-2015,Critical,49,726,580,22,17,107,05-08-2015,Regular Air,Christina Anderson,138,2,2.41%
27266,09-08-2014,Critical,9,860,750,34,3,73,09-11-2014,Regular Air,Art Ferguson,283,3,0.35%
27271,09-14-2014,Not Specified,8,68,58,0,29,-19,09-16-2014,Delivery Truck,Speros Goranitis,619,2,42.54%
27298,11-19-2014,Low,31,"8,000","6,705",480,7,808,11-21-2014,Regular Air,Philisse Overcash,1216,2,0.09%
27298,11-19-2014,Low,40,744,598,89,37,20,11-22-2014,Regular Air,Philisse Overcash,162,3,4.94%
27299,08-05-2015,Critical,41,10,9,1,22,-22,08-08-2015,Regular Air,Liz Willingham,604,3,223.95%
27300,09-30-2015,Not Specified,27,"3,699","2,778",222,1,698,10-02-2015,Regular Air,Stephanie Ulpright,936,2,0.03%
27300,09-30-2015,Not Specified,50,818,660,106,6,46,10-02-2015,Regular Air,Stephanie Ulpright,137,2,0.73%
27302,09-12-2015,Low,16,"1,673","1,350",100,13,210,09-14-2015,Regular Air,Maya Herman,731,2,0.79%
27302,09-12-2015,Low,3,221,187,24,9,1,09-14-2015,Regular Air,Maya Herman,444,2,3.95%
27330,09-16-2012,Low,30,444,341,31,22,50,09-19-2012,Delivery Truck,Mark Cousins,24,3,4.97%
27330,09-16-2012,Low,8,154,133,11,78,-68,09-18-2012,Regular Air,Mark Cousins,371,2,50.72%
27335,11-06-2013,Low,23,72,58,3,10,1,11-09-2013,Regular Air,Karl Brown,1215,3,13.23%
27363,10-18-2014,Medium,16,"4,091","3,279",327,10,475,10-20-2014,Regular Air,Deborah Brumfield,608,2,0.24%
27363,10-18-2014,Medium,6,105,91,10,53,-49,10-21-2014,Regular Air,Deborah Brumfield,215,3,50.17%
27364,05-20-2014,Medium,25,211,183,13,2,13,05-23-2014,Regular Air,Joseph Airdo,996,3,1.06%
27364,05-20-2014,Medium,29,72,63,6,6,-2,05-23-2014,Regular Air,Joseph Airdo,121,3,8.31%
27392,03-02-2015,Low,37,60,48,0,21,-9,03-04-2015,Regular Air,Frank Price,165,2,34.99%
27396,12-08-2013,Critical,14,"1,042",864,104,9,65,12-10-2013,Regular Air,Sean Wendt,695,2,0.87%
27426,02-23-2013,Low,32,410,351,12,7,40,02-26-2013,Express Air,William Brown,514,3,1.68%
27426,02-23-2013,Low,41,147,127,3,7,10,02-25-2013,Regular Air,William Brown,761,2,4.89%
27430,01-31-2014,High,12,455,383,59,4,10,02-03-2014,Regular Air,Anthony Garverick,626,3,0.77%
27430,01-31-2014,High,3,61,53,7,21,-20,02-03-2014,Regular Air,Anthony Garverick,195,3,34.30%
27456,04-10-2012,Not Specified,29,77,64,5,137,-128,04-12-2012,Delivery Truck,Duane Benoit,147,2,176.36%
27460,05-12-2012,Not Specified,7,"1,914","1,534",211,19,150,05-14-2012,Regular Air,Evan Bailliet,1261,2,0.99%
27460,05-12-2012,Not Specified,31,898,898,54,7,-60,05-14-2012,Regular Air,Evan Bailliet,742,2,0.73%
27461,02-26-2013,Critical,40,87,68,10,1,8,03-01-2013,Express Air,Candace McMahon,1156,3,0.86%
27461,02-26-2013,Critical,26,115,99,2,30,-16,03-01-2013,Regular Air,Candace McMahon,492,3,26.03%
27463,11-13-2012,Medium,10,787,650,16,7,114,11-15-2012,Regular Air,Tonja Turnell,1165,2,0.90%
27463,11-13-2012,Medium,31,528,423,0,13,91,11-15-2012,Regular Air,Tonja Turnell,475,2,2.55%
27490,03-14-2015,Not Specified,18,389,310,12,19,49,03-16-2015,Regular Air,Daniel Raglin,634,2,4.86%
27491,04-09-2012,Not Specified,36,995,852,30,9,104,04-12-2012,Regular Air,Roy Collins,695,3,0.91%
27491,04-09-2012,Not Specified,11,409,346,25,30,8,04-11-2012,Regular Air,Roy Collins,317,2,7.34%
27491,04-09-2012,Not Specified,2,352,293,42,12,5,04-11-2012,Regular Air,Roy Collins,407,2,3.30%
27524,02-01-2013,Not Specified,50,608,453,18,11,127,02-04-2013,Regular Air,Jay Fine,1016,3,1.82%
27527,11-30-2013,Medium,37,67,56,8,8,-5,12-03-2013,Regular Air,Rob Haberlin,735,3,12.13%
27553,08-12-2014,Medium,16,"17,807","13,989",0,21,"3,797",08-14-2014,Regular Air,Jim Radford,101,2,0.12%
27553,08-12-2014,Medium,48,"5,586","4,818",223,149,397,08-14-2014,Delivery Truck,Jim Radford,18,2,2.66%
27554,03-10-2014,Critical,45,324,280,10,60,-26,03-12-2014,Delivery Truck,Benjamin Venier,9,2,18.61%
27555,09-01-2012,Critical,32,"2,880","2,324",374,3,179,09-03-2012,Regular Air,Ralph Knight,1193,2,0.09%
27557,02-08-2015,Low,18,57,46,2,8,1,02-10-2015,Regular Air,Robert Marley,1190,2,14.10%
27558,07-07-2014,Not Specified,21,"2,798","2,250",364,4,180,07-09-2014,Regular Air,Cindy Chapman,718,2,0.16%
27559,10-30-2014,High,38,318,250,22,7,39,11-02-2014,Regular Air,Aaron Hawkins,787,3,2.29%
27589,09-15-2014,Medium,25,790,644,47,13,85,09-17-2014,Regular Air,Darren Budd,463,2,1.71%
27589,09-15-2014,Medium,20,400,345,12,3,40,09-18-2014,Express Air,Darren Budd,192,3,0.75%
27589,09-15-2014,Medium,36,442,369,44,2,26,09-18-2014,Regular Air,Darren Budd,19,3,0.51%
27616,07-30-2015,Low,3,114,99,14,37,-35,08-01-2015,Regular Air,Susan Pistek,162,2,32.33%
27622,02-06-2014,Medium,4,665,533,80,65,-13,02-09-2014,Delivery Truck,Michelle Tran,39,3,9.83%
27654,09-24-2013,High,12,52,45,2,2,3,09-26-2013,Regular Air,Lindsay Shagiari,923,2,4.02%
27680,01-26-2013,Critical,19,348,279,7,10,52,01-29-2013,Regular Air,Delfina Latchford,811,3,2.84%
27680,01-26-2013,Critical,32,216,188,28,7,-7,01-28-2013,Regular Air,Delfina Latchford,546,2,3.13%
27681,11-24-2013,Medium,7,68,53,5,7,2,11-26-2013,Regular Air,Dave Hallsten,1081,2,10.42%
27681,11-24-2013,Medium,30,35,30,2,2,1,11-27-2013,Regular Air,Dave Hallsten,932,3,5.03%
27684,09-05-2014,Low,1,92,80,7,4,0,09-07-2014,Regular Air,John Lucas,609,2,4.73%
27687,04-22-2013,Medium,38,328,283,43,9,-7,04-25-2013,Regular Air,Maribeth Yedwab,725,3,2.76%
27712,03-04-2013,Low,20,"15,669","12,433","1,724",7,"1,506",03-07-2013,Regular Air,Speros Goranitis,787,3,0.05%
27715,09-19-2014,High,12,246,212,20,9,5,09-21-2014,Regular Air,Darrin Sayre,1018,2,3.84%
27717,10-26-2014,Critical,19,185,141,13,11,20,10-28-2014,Regular Air,Tracy Collins,1167,2,6.07%
27744,08-03-2013,Critical,22,89,77,2,9,2,08-06-2013,Regular Air,Pete Kriz,1200,3,9.78%
27745,09-20-2013,Low,41,100,87,2,120,-109,09-23-2013,Delivery Truck,Brad Thomas,140,3,120.44%
27746,12-04-2013,Critical,3,"7,800","6,230","1,014",12,544,12-06-2013,Regular Air,Jenna Caffey,647,2,0.15%
27746,12-04-2013,Critical,3,385,317,23,37,8,12-07-2013,Regular Air,Jenna Caffey,55,3,9.55%
27746,12-04-2013,Critical,42,88,72,9,1,6,12-06-2013,Regular Air,Jenna Caffey,999,2,1.50%
27750,10-19-2015,Low,12,393,315,0,55,23,10-22-2015,Delivery Truck,John Murray,157,3,13.96%
27750,10-19-2015,Low,18,698,555,84,74,-15,10-22-2015,Delivery Truck,John Murray,10,3,10.53%
27776,05-04-2013,Low,41,270,232,16,11,11,05-06-2013,Express Air,Liz Price,1111,2,4.05%
27778,09-02-2014,Critical,1,123,107,4,23,-10,09-04-2014,Regular Air,Roy Skaria,332,2,18.29%
27778,09-02-2014,Critical,10,71,62,2,37,-29,09-04-2014,Regular Air,Roy Skaria,23,2,51.56%
27778,09-02-2014,Critical,34,224,193,22,54,-46,09-04-2014,Delivery Truck,Roy Skaria,52,2,24.17%
27780,10-20-2015,Critical,39,144,106,10,3,24,10-23-2015,Regular Air,Matthew Grinstein,418,3,2.08%
27780,10-20-2015,Critical,18,193,167,6,1,18,10-23-2015,Regular Air,Matthew Grinstein,942,3,0.77%
27780,10-20-2015,Critical,39,55,48,0,2,5,10-22-2015,Regular Air,Matthew Grinstein,772,2,3.57%
27781,09-15-2014,High,47,"13,264","10,739",0,4,"2,521",09-18-2014,Regular Air,Shahid Hopkins,905,3,0.03%
27808,01-26-2013,Low,9,"3,190","2,449",64,3,674,01-28-2013,Express Air,Michelle Ellison,543,2,0.09%
27810,01-28-2013,High,32,412,307,12,1,92,01-30-2013,Express Air,Julia Dunbar,769,2,0.18%
27811,03-04-2014,Not Specified,4,"1,500","1,303",120,20,57,03-06-2014,Regular Air,Odella Nelson,693,2,1.32%
27811,03-04-2014,Not Specified,31,10,8,1,8,-7,03-06-2014,Regular Air,Odella Nelson,897,2,78.44%
27813,01-12-2012,Medium,10,204,176,27,10,-8,01-15-2012,Regular Air,Liz Price,340,3,4.78%
27840,07-03-2012,High,8,"1,367","1,107",164,99,-3,07-05-2012,Delivery Truck,Maria Bertelson,36,2,7.27%
27841,09-16-2015,High,33,55,48,4,1,2,09-19-2015,Regular Air,Caroline Jumper,936,3,1.92%
27843,09-05-2013,Medium,26,"1,715","1,448",34,7,226,09-08-2013,Regular Air,Lisa Hazard,668,3,0.43%
27844,06-29-2014,Low,27,571,494,34,8,34,07-01-2014,Regular Air,Rose O'Brian,1166,2,1.44%
27844,06-29-2014,Low,1,200,172,24,8,-4,07-01-2014,Regular Air,Rose O'Brian,1075,2,4.19%
27845,07-13-2014,Not Specified,36,70,56,9,1,4,07-16-2014,Regular Air,Craig Molinari,769,3,1.07%
27872,10-13-2014,Not Specified,25,"8,100","6,985",162,11,942,10-16-2014,Regular Air,Shaun Chance,878,3,0.13%
27875,03-26-2013,Low,5,89,71,12,74,-67,03-28-2013,Regular Air,Muhammed Yedwab,1253,2,82.62%
27876,09-07-2013,Low,44,612,451,24,13,123,09-09-2013,Regular Air,Sarah Foster,649,2,2.20%
27879,02-26-2013,Medium,30,693,593,14,9,76,03-01-2013,Express Air,Anemone Ratner,660,3,1.35%
27879,02-26-2013,Medium,44,17,14,2,2,-1,02-28-2013,Regular Air,Anemone Ratner,777,2,11.98%
27904,09-03-2014,High,8,"7,266","5,439",218,13,"1,596",09-05-2014,Regular Air,Anthony O'Donnell,200,2,0.19%
27909,02-07-2015,Critical,1,"4,793","3,622",575,16,580,02-09-2015,Regular Air,Monica Federle,522,2,0.34%
27909,02-07-2015,Critical,47,55,48,5,1,1,02-10-2015,Regular Air,Monica Federle,827,3,1.91%
27936,07-07-2014,High,3,"5,988","4,613",479,13,883,07-09-2014,Delivery Truck,Irene Maddox,56,2,0.22%
27936,07-07-2014,High,23,"6,000","4,959",600,2,439,07-09-2014,Regular Air,Irene Maddox,481,2,0.03%
27938,05-05-2012,Medium,40,421,367,29,14,11,05-07-2012,Regular Air,Noel Staavos,570,2,3.27%
27939,04-10-2015,Medium,8,"2,442","1,963",0,8,470,04-12-2015,Regular Air,Bruce Money,970,2,0.35%
27969,06-08-2013,Low,9,"5,632","4,367",225,9,"1,031",06-10-2013,Regular Air,Ed Braxton,225,2,0.16%
27969,06-08-2013,Low,43,449,389,27,82,-49,06-10-2013,Delivery Truck,Ed Braxton,51,2,18.29%
27969,06-08-2013,Low,32,748,629,97,80,-58,06-11-2013,Delivery Truck,Ed Braxton,600,3,10.64%
27974,10-07-2013,High,31,528,427,63,3,34,10-10-2013,Express Air,Art Foster,348,3,0.57%
27974,10-07-2013,High,35,64,55,7,8,-6,10-09-2013,Regular Air,Art Foster,1254,2,12.43%
27974,10-07-2013,High,27,932,932,103,9,-112,10-09-2013,Regular Air,Art Foster,711,2,1.00%
28001,06-14-2012,Critical,21,272,218,5,17,30,06-17-2012,Regular Air,Dianna Arnett,104,3,6.38%
28001,06-14-2012,Critical,41,281,226,8,32,15,06-17-2012,Regular Air,Dianna Arnett,96,3,11.33%
28002,10-10-2012,Critical,5,"1,283","1,014",167,3,98,10-13-2012,Regular Air,Jason Klamczynski,672,3,0.25%
28003,03-19-2014,Critical,31,59,44,7,9,-1,03-21-2014,Regular Air,Charles McCrossin,1221,2,15.37%
28007,04-08-2013,Not Specified,23,"10,506","8,477",420,74,"1,535",04-10-2013,Regular Air,Deborah Brumfield,1253,2,0.70%
28007,04-08-2013,Not Specified,20,233,188,14,5,27,04-10-2013,Regular Air,Deborah Brumfield,416,2,2.02%
28007,04-08-2013,Not Specified,20,80,64,2,12,2,04-11-2013,Regular Air,Deborah Brumfield,537,3,14.90%
28033,09-14-2013,High,18,"8,014","6,423",160,6,"1,425",09-17-2013,Regular Air,Dan Lawera,804,3,0.08%
28033,09-14-2013,High,37,"2,896","2,321",174,96,305,09-17-2013,Delivery Truck,Dan Lawera,53,3,3.33%
28033,09-14-2013,High,16,182,148,18,39,-23,09-17-2013,Delivery Truck,Dan Lawera,335,3,21.55%
28035,05-08-2014,Not Specified,19,154,134,6,8,6,05-10-2014,Regular Air,Don Miller,774,2,5.08%
28037,12-12-2012,High,31,"1,044",900,83,10,50,12-15-2012,Regular Air,Maxwell Schwartz,1005,3,1.00%
28064,09-02-2013,Medium,1,853,720,94,2,38,09-05-2013,Regular Air,Arthur Prichep,884,3,0.18%
28064,09-02-2013,Medium,43,211,183,8,6,14,09-04-2013,Regular Air,Arthur Prichep,575,2,2.91%
28068,08-26-2013,Low,23,21,17,2,6,-5,08-29-2013,Regular Air,Julie Creighton,354,3,28.85%
28069,05-21-2012,Low,1,50,43,1,3,2,05-23-2012,Express Air,Cyma Kinney,962,2,6.14%
28069,05-21-2012,Low,4,5,4,1,1,-1,05-23-2012,Regular Air,Cyma Kinney,971,2,24.03%
28097,05-13-2012,Medium,43,6,5,0,78,-77,05-15-2012,Regular Air,Claire Good,371,2,1350.00%
28129,01-26-2015,Medium,5,260,207,18,9,25,01-28-2015,Regular Air,Nora Paige,782,2,3.39%
28130,07-30-2012,Low,23,"1,208",949,36,20,203,08-01-2012,Express Air,Guy Thornton,693,2,1.64%
28130,07-30-2012,Low,32,368,318,44,10,-5,08-02-2012,Express Air,Guy Thornton,392,3,2.76%
28135,09-25-2012,Critical,40,"1,735","1,454",121,5,155,09-27-2012,Regular Air,Jeremy Lonsdale,416,2,0.27%
28135,09-25-2012,Critical,37,361,312,40,8,1,09-28-2012,Regular Air,Jeremy Lonsdale,369,3,2.12%
28161,06-15-2012,Not Specified,15,"4,080","3,270",326,45,439,06-18-2012,Delivery Truck,Chuck Sachs,119,3,1.10%
28161,06-15-2012,Not Specified,41,710,575,43,6,87,06-18-2012,Regular Air,Chuck Sachs,354,3,0.85%
28161,06-15-2012,Not Specified,10,85,71,3,70,-59,06-17-2012,Delivery Truck,Chuck Sachs,437,2,82.52%
28165,07-09-2015,Not Specified,2,519,415,36,4,64,07-11-2015,Regular Air,Grant Carroll,898,2,0.86%
28198,02-08-2015,Medium,50,290,235,0,13,41,02-11-2015,Regular Air,Georgia Rosenberg,78,3,4.66%
28224,12-19-2015,Critical,25,100,86,10,10,-7,12-22-2015,Regular Air,Kean Thornton,1223,3,10.47%
28225,01-22-2012,Critical,9,173,149,0,22,3,01-25-2012,Regular Air,Khloe Miller,680,3,12.45%
28225,01-22-2012,Critical,13,6,5,0,53,-52,01-25-2012,Regular Air,Guy Phonely,209,3,898.97%
28228,07-11-2015,Not Specified,5,"1,288","1,123",0,30,135,07-13-2015,Regular Air,Meg Tillman,476,2,2.33%
28256,02-23-2012,High,19,410,313,8,80,9,02-26-2012,Delivery Truck,Brian Moss,600,3,19.41%
28258,03-13-2012,Critical,2,"1,053",781,105,4,163,03-15-2012,Regular Air,Denny Blanton,107,2,0.36%
28258,03-13-2012,Critical,25,252,201,10,30,11,03-15-2012,Regular Air,Denny Blanton,98,2,11.90%
