Order ID,Order Date,Order Priority,Order Quantity,Total Sales,Total Cost of Good sold,Total Discount,Total Shipping Cost,Margin,Ship Date,Ship Mode,Customer Name,Product ID,Product category,Product Subcategory,Part des frais de port,,TOP 100,
38656,08-10-2015,Low,41,818,660,98,8,52,08-12-2015,Regular Air,John Castell,1004,Office Supplies,Binders and Binder Accessories,0.98%,,,
38656,08-10-2015,Low,13,72,62,1,1,7,08-13-2015,Regular Air,John Castell,1042,Office Supplies,Labels,1.05%,,,
38656,08-10-2015,Low,3,169,146,17,39,-33,08-12-2015,Delivery Truck,John Castell,335,Furniture,Chairs & Chairmats,23.21%,,,
38661,02-12-2015,High,48,"1,721","1,313",103,10,295,02-14-2015,Regular Air,Duane Noonan,811,Office Supplies,Paper,0.58%,,,
38661,02-12-2015,High,6,311,269,37,1,3,02-15-2015,Regular Air,Duane Noonan,440,Technology,Telephones and Communication,0.48%,,,
38690,01-20-2015,Low,28,193,154,6,9,23,01-22-2015,Regular Air,Shahid Shariari,526,Technology,Office Machines,4.90%,,,
38723,09-20-2015,Critical,9,214,167,26,6,16,09-23-2015,Regular Air,Pierre Wener,372,Technology,Computer Peripherals,2.80%,,,
38723,09-20-2015,Critical,39,61,53,0,10,-2,09-23-2015,Regular Air,Pierre Wener,206,Office Supplies,Storage & Organization,16.81%,,,
38817,05-20-2015,Not Specified,1,"1,701","1,319",51,7,324,05-22-2015,Regular Air,Valerie Takahito,698,Technology,Computer Peripherals,0.41%,,,
38848,12-16-2015,High,6,828,719,66,4,38,12-18-2015,Regular Air,Nora Price,556,Office Supplies,Binders and Binder Accessories,0.54%,,,
38851,06-10-2015,Critical,1,"2,534","1,940",203,7,385,06-12-2015,Regular Air,Brad Thomas,1233,Office Supplies,Binders and Binder Accessories,0.28%,,,
38853,03-23-2015,Low,13,"3,096","2,281",186,4,625,03-25-2015,Regular Air,Duane Benoit,376,Technology,Telephones and Communication,0.12%,,,
38884,08-17-2015,High,47,56,43,2,8,2,08-20-2015,Regular Air,Edward Hooks,910,Office Supplies,Paper,15.30%,,,
38884,08-17-2015,High,20,248,212,20,81,-65,08-20-2015,Delivery Truck,Edward Hooks,6,Furniture,Tables,32.71%,,,
38912,10-28-2015,Low,46,"10,396","7,831",208,6,"2,351",10-30-2015,Regular Air,Ben Peterman,13,Technology,Computer Peripherals,0.06%,,,
38912,10-28-2015,Low,26,319,276,10,7,26,10-30-2015,Regular Air,Ben Peterman,236,Technology,Telephones and Communication,2.34%,,,
38914,05-30-2015,Medium,43,279,234,31,8,7,06-02-2015,Regular Air,Alyssa Crouse,552,Furniture,Office Furnishings,2.77%,,,
39075,02-19-2015,Not Specified,50,932,804,19,1,108,02-22-2015,Regular Air,Quincy Jones,825,Office Supplies,Labels,0.16%,,,
39143,04-06-2015,Not Specified,46,197,165,14,99,-81,04-09-2015,Delivery Truck,Richard Eichhorn,36,Furniture,Bookcases,50.46%,,,
39168,05-17-2015,High,50,829,723,0,13,93,05-20-2015,Regular Air,Natalie Fritzler,494,Office Supplies,Paper,1.57%,,,
39168,05-17-2015,High,30,999,865,80,4,50,05-20-2015,Regular Air,Natalie Fritzler,609,Office Supplies,Pens & Art Supplies,0.43%,,,
39168,05-17-2015,High,22,417,347,42,4,24,05-19-2015,Regular Air,Natalie Fritzler,489,Office Supplies,Binders and Binder Accessories,1.08%,,,
39266,08-27-2015,High,4,"2,219","1,921",67,2,230,08-29-2015,Regular Air,Dan Campbell,533,Office Supplies,Envelopes,0.09%,,,
39266,08-27-2015,High,14,77,67,9,1,0,08-29-2015,Regular Air,Dan Campbell,857,Office Supplies,Labels,0.97%,,,
39266,08-27-2015,High,16,180,140,22,74,-55,08-30-2015,Regular Air,Dan Campbell,345,Office Supplies,Appliances,40.87%,,,
39269,10-26-2015,Low,16,155,133,12,4,6,10-29-2015,Regular Air,Gary Zandusky,1017,Technology,Telephones and Communication,2.41%,,,
39300,04-22-2015,High,9,"7,200","6,209",144,10,836,04-24-2015,Regular Air,Emily Burns,841,Office Supplies,Appliances,0.14%,,,
39364,11-09-2015,High,29,"5,924","4,491",474,59,900,11-12-2015,Regular Air,Jamie Kunitz,181,Furniture,Office Furnishings,1.00%,,,
39364,11-09-2015,High,15,"2,675","2,087",107,30,450,11-12-2015,Regular Air,Jamie Kunitz,65,Office Supplies,Binders and Binder Accessories,1.12%,,,
39365,05-14-2015,High,32,166,135,22,3,7,05-16-2015,Express Air,Cynthia Arntzen,280,Technology,Computer Peripherals,1.79%,,,
39399,12-17-2015,Medium,28,134,115,17,8,-6,12-19-2015,Regular Air,Sanjit Engle,797,Office Supplies,Binders and Binder Accessories,5.77%,,,
39425,08-16-2015,Critical,23,518,448,36,9,24,08-19-2015,Regular Air,Mitch Gastineau,234,Technology,Telephones and Communication,1.74%,,,
39490,08-12-2015,Low,38,"6,505","5,213",195,9,"1,088",08-14-2015,Regular Air,Ashley Jarboe,518,Office Supplies,Pens & Art Supplies,0.13%,,,
39490,08-12-2015,Low,17,455,363,18,90,-17,08-14-2015,Delivery Truck,Ashley Jarboe,229,Furniture,Tables,19.79%,,,
39555,09-04-2015,Low,38,898,675,18,12,193,09-07-2015,Regular Air,Naresj Patel,645,Office Supplies,Envelopes,1.37%,,,
39619,01-04-2015,Low,15,60,51,2,15,-7,01-07-2015,Regular Air,Ken Black,320,Furniture,Office Furnishings,25.43%,,,
39652,05-04-2015,Low,5,"1,750","1,402",70,1,277,05-06-2015,Regular Air,Valerie Takahito,1164,Office Supplies,Labels,0.04%,,,
39652,05-04-2015,Low,4,14,13,1,13,-12,05-06-2015,Regular Air,Valerie Takahito,57,Technology,Telephones and Communication,93.65%,,,
39654,09-30-2015,Medium,39,54,47,2,4,0,10-02-2015,Express Air,Grant Thornton,718,Office Supplies,Binders and Binder Accessories,8.33%,,,
39655,03-23-2015,High,35,134,116,5,5,7,03-25-2015,Regular Air,Roy Skaria,757,Technology,Computer Peripherals,3.93%,,,
39686,06-08-2015,Not Specified,48,656,530,0,8,119,06-10-2015,Regular Air,Philip Fox,172,Technology,Telephones and Communication,1.20%,,,
39686,06-08-2015,Not Specified,2,171,147,14,137,-126,06-10-2015,Delivery Truck,Philip Fox,147,Office Supplies,Appliances,79.78%,,,
39783,09-20-2015,Not Specified,29,274,238,8,1,27,09-23-2015,Regular Air,Sally Knutson,1089,Office Supplies,Labels,0.27%,,,
39783,09-20-2015,Not Specified,19,213,172,13,10,18,09-22-2015,Regular Air,Sally Knutson,841,Office Supplies,Appliances,4.86%,,,
39783,09-20-2015,Not Specified,31,77,62,2,8,5,09-22-2015,Regular Air,Sally Knutson,850,Office Supplies,Binders and Binder Accessories,10.89%,,,
39808,09-02-2015,Low,31,"1,999","1,712",80,4,204,09-05-2015,Regular Air,Brendan Murry,107,Technology,Telephones and Communication,0.19%,,,
39808,09-02-2015,Low,50,834,722,33,15,64,09-04-2015,Regular Air,Brendan Murry,582,Office Supplies,Envelopes,1.77%,,,
39813,02-02-2015,Critical,48,"2,386","2,065",95,10,215,02-04-2015,Regular Air,Tonja Turnell,811,Office Supplies,Paper,0.41%,,,
39876,04-13-2015,High,46,"16,684","14,388","1,168",8,"1,120",04-15-2015,Regular Air,Jill Stevenson,774,Office Supplies,Binders and Binder Accessories,0.05%,,,
39876,04-13-2015,High,41,874,756,52,78,-13,04-15-2015,Delivery Truck,Jill Stevenson,26,Furniture,Tables,8.92%,,,
39876,04-13-2015,High,43,307,267,34,30,-23,04-15-2015,Regular Air,Jill Stevenson,70,Office Supplies,Binders and Binder Accessories,9.75%,,,
39877,08-16-2015,Critical,41,440,376,26,1,36,08-19-2015,Regular Air,Nathan Mautz,959,Office Supplies,Rubber Bands,0.27%,,,
39938,06-10-2015,High,5,"2,708","2,200",352,13,143,06-13-2015,Regular Air,Cindy Chapman,343,Office Supplies,Pens & Art Supplies,0.50%,,,
39943,06-07-2015,High,16,14,13,0,3,-2,06-10-2015,Regular Air,Rick Wilson,1105,Technology,Computer Peripherals,20.73%,,,
39943,06-07-2015,High,12,27,22,3,5,-3,06-10-2015,Regular Air,Rick Wilson,387,Technology,Telephones and Communication,18.20%,,,
39972,09-25-2015,Not Specified,35,"7,549","5,741",302,1,"1,505",09-27-2015,Regular Air,Sheri Gordon,842,Office Supplies,Labels,0.01%,,,
39972,09-25-2015,Not Specified,36,221,189,4,1,26,09-27-2015,Regular Air,Sheri Gordon,853,Office Supplies,Labels,0.34%,,,
39972,09-25-2015,Not Specified,19,133,115,9,4,4,09-27-2015,Regular Air,Sheri Gordon,1173,Office Supplies,Binders and Binder Accessories,3.38%,,,
40007,08-30-2015,Not Specified,45,27,22,1,2,3,09-01-2015,Regular Air,Larry Tron,863,Office Supplies,Pens & Art Supplies,6.41%,,,
40032,11-30-2015,Low,9,"5,104","4,036",408,45,615,12-02-2015,Delivery Truck,Michael Oakman,31,Technology,Office Machines,0.87%,,,
40065,02-17-2015,High,4,"22,050","18,098","1,323",1,"2,627",02-19-2015,Express Air,Craig Leslie,512,Technology,Telephones and Communication,0.01%,,,
40065,02-17-2015,High,49,186,150,15,37,-16,02-20-2015,Regular Air,Craig Leslie,10,Technology,Copiers and Fax,19.77%,,,
40067,02-17-2015,Low,38,660,531,0,8,121,02-20-2015,Regular Air,Alan Barnes,204,Technology,Telephones and Communication,1.21%,,,
40098,02-05-2015,Low,50,529,453,0,3,73,02-07-2015,Regular Air,Dianna Vittorini,868,Office Supplies,Paper,0.58%,,,
40098,02-05-2015,Low,46,173,140,0,11,22,02-07-2015,Regular Air,Dianna Vittorini,739,Office Supplies,Binders and Binder Accessories,6.24%,,,
40100,02-04-2015,Low,47,"8,800","7,052",0,9,"1,739",02-06-2015,Regular Air,Sandra Flanagan,544,Office Supplies,Paper,0.10%,,,
40131,05-02-2015,Low,24,328,275,26,15,12,05-05-2015,Regular Air,Katherine Murray,891,Office Supplies,Paper,4.51%,,,
40132,02-23-2015,Low,16,"4,482","3,544",538,23,377,02-26-2015,Regular Air,Hunter Glantz,621,Office Supplies,Binders and Binder Accessories,0.51%,,,
40132,02-23-2015,Low,26,"2,508","2,023",150,21,313,02-25-2015,Delivery Truck,Hunter Glantz,351,Furniture,Chairs & Chairmats,0.85%,,,
40132,02-23-2015,Low,36,"1,325","1,073",80,78,95,02-26-2015,Delivery Truck,Hunter Glantz,26,Furniture,Tables,5.88%,,,
40193,09-02-2015,High,34,122,98,12,4,8,09-04-2015,Express Air,Maria Zettner,259,Technology,Telephones and Communication,3.07%,,,
40289,11-26-2015,Not Specified,26,116,99,2,1,12,11-28-2015,Regular Air,Muhammed Yedwab,961,Office Supplies,Labels,1.28%,,,
40289,11-26-2015,Not Specified,4,75,65,4,3,2,11-28-2015,Regular Air,Muhammed Yedwab,935,Office Supplies,Paper,4.55%,,,
40357,07-21-2015,Not Specified,4,399,321,28,20,30,07-24-2015,Regular Air,Emily Grady,287,Office Supplies,Appliances,4.97%,,,
40388,07-24-2015,Critical,17,753,556,98,1,97,07-27-2015,Regular Air,Luke Schmidt,733,Office Supplies,Pens & Art Supplies,0.19%,,,
40608,08-19-2015,Not Specified,39,550,476,11,8,54,08-22-2015,Regular Air,Bill Eplett,910,Office Supplies,Paper,1.54%,,,
40608,08-19-2015,Not Specified,29,184,151,13,14,5,08-21-2015,Regular Air,Bill Eplett,596,Office Supplies,Paper,7.78%,,,
40611,03-28-2015,Not Specified,12,"8,100","6,535",243,8,"1,313",03-31-2015,Express Air,Darrin Van Huff,1162,Office Supplies,Paper,0.10%,,,
40611,03-28-2015,Not Specified,43,51,44,0,5,2,03-30-2015,Regular Air,Darrin Van Huff,379,Technology,Telephones and Communication,9.64%,,,
40672,10-29-2015,Low,16,"1,332","1,071",80,54,127,10-31-2015,Delivery Truck,Barry Gonzalez,114,Furniture,Bookcases,4.04%,,,
40673,02-17-2015,Low,14,322,275,10,2,35,02-19-2015,Regular Air,Art Foster,973,Office Supplies,Envelopes,0.65%,,,
40706,01-21-2015,Medium,40,76,61,8,1,6,01-23-2015,Express Air,Nora Pelletier,857,Office Supplies,Labels,0.98%,,,
40772,02-13-2015,Critical,15,"1,301","1,046",0,4,251,02-16-2015,Regular Air,Pauline Webber,934,Office Supplies,Rubber Bands,0.33%,,,
40801,07-01-2015,Not Specified,20,206,176,21,9,0,07-04-2015,Regular Air,Sarah Bern,1139,Office Supplies,Paper,4.53%,,,
40802,09-03-2015,High,28,"2,574","2,063",154,84,272,09-06-2015,Delivery Truck,Scott Cohen,362,Technology,Office Machines,3.27%,,,
40838,11-26-2015,Not Specified,10,324,268,13,2,40,11-28-2015,Regular Air,Adrian Shami,391,Technology,Telephones and Communication,0.58%,,,
40838,11-26-2015,Not Specified,40,83,70,8,12,-7,11-28-2015,Regular Air,Adrian Shami,759,Furniture,Office Furnishings,14.41%,,,
40839,03-31-2015,Medium,23,"3,248","2,781",195,84,188,04-03-2015,Delivery Truck,Guy Phonely,193,Technology,Office Machines,2.59%,,,
40901,07-29-2015,Medium,40,"1,548","1,330",46,6,165,07-31-2015,Regular Air,Darrin Van Huff,804,Technology,Computer Peripherals,0.39%,,,
40901,07-29-2015,Medium,22,264,207,8,12,37,08-01-2015,Express Air,Darrin Van Huff,198,Technology,Telephones and Communication,4.59%,,,
40933,05-27-2015,High,37,215,183,17,6,9,05-30-2015,Regular Air,Jenna Caffey,1201,Office Supplies,Pens & Art Supplies,2.98%,,,
40994,10-09-2015,High,42,155,133,20,2,0,10-11-2015,Regular Air,Michael Paige,730,Office Supplies,Binders and Binder Accessories,1.44%,,,
41056,03-26-2015,Critical,4,484,419,53,11,1,03-29-2015,Regular Air,Dario Medina,347,Technology,Computer Peripherals,2.33%,,,
41063,11-21-2015,Low,10,470,377,28,1,64,11-23-2015,Regular Air,Carl Jackson,440,Technology,Telephones and Communication,0.32%,,,
41063,11-21-2015,Low,26,360,314,29,2,15,11-24-2015,Regular Air,Carl Jackson,377,Technology,Telephones and Communication,0.52%,,,
41063,11-21-2015,Low,22,178,153,4,13,8,11-23-2015,Regular Air,Carl Jackson,378,Office Supplies,Pens & Art Supplies,7.60%,,,
41120,07-07-2015,Low,35,"1,927","1,674",231,8,14,07-10-2015,Regular Air,Darren Budd,1254,Furniture,Chairs & Chairmats,0.41%,,,
41120,07-07-2015,Low,13,932,932,28,1,-29,07-09-2015,Regular Air,Darren Budd,695,Furniture,Office Furnishings,0.16%,,,
41286,09-16-2015,Medium,40,898,769,108,9,12,09-19-2015,Regular Air,Lena Hernandez,1139,Office Supplies,Paper,1.04%,,,
41312,01-31-2015,Not Specified,21,972,835,68,3,66,02-02-2015,Regular Air,Jonathan Howell,192,Technology,Computer Peripherals,0.31%,,,
41345,02-02-2015,Medium,36,"1,196",968,72,1,155,02-04-2015,Regular Air,Magdelene Morse,1119,Office Supplies,Rubber Bands,0.10%,,,
41378,10-29-2015,Not Specified,42,"5,429","4,210",380,3,837,10-31-2015,Regular Air,Harold Ryan,280,Technology,Computer Peripherals,0.05%,,,
41378,10-29-2015,Not Specified,30,"1,505","1,252",60,45,147,10-31-2015,Delivery Truck,Harold Ryan,50,Furniture,Chairs & Chairmats,2.99%,,,
41441,01-23-2015,Medium,41,"3,168","2,564",0,9,595,01-25-2015,Regular Air,Tom Stivers,955,Office Supplies,Binders and Binder Accessories,0.27%,,,
41504,10-28-2015,Critical,20,217,186,22,9,1,10-30-2015,Regular Air,Paul Knutson,786,Office Supplies,Storage & Organization,4.00%,,,
41634,12-08-2015,Not Specified,7,"3,432","2,741",275,3,413,12-11-2015,Regular Air,Darrin Van Huff,583,Technology,Computer Peripherals,0.09%,,,
41634,12-08-2015,Not Specified,10,58,48,1,12,-2,12-11-2015,Regular Air,Darrin Van Huff,407,Office Supplies,Pens & Art Supplies,19.89%,,,
41666,03-03-2015,Medium,26,"4,355","3,797",566,13,-21,03-05-2015,Express Air,Corey Roper,424,Technology,Telephones and Communication,0.30%,,,
41667,06-20-2015,High,18,100,86,4,8,2,06-22-2015,Regular Air,Richard Bierner,204,Technology,Telephones and Communication,7.99%,,,
41671,12-03-2015,Critical,49,"1,276","1,104",38,5,129,12-06-2015,Regular Air,Bart Watters,416,Office Supplies,"Scissors, Rulers and Trimmers",0.37%,,,
41760,01-27-2015,Low,22,"6,636","5,722",0,19,894,01-30-2015,Regular Air,Erica Smith,688,Furniture,Office Furnishings,0.28%,,,
41760,01-27-2015,Low,21,"1,334","1,052",80,30,173,01-29-2015,Regular Air,Erica Smith,211,Office Supplies,Binders and Binder Accessories,2.25%,,,
41760,01-27-2015,Low,40,812,655,57,13,86,01-30-2015,Regular Air,Erica Smith,334,Technology,Telephones and Communication,1.66%,,,
41760,01-27-2015,Low,7,220,177,24,4,15,01-29-2015,Regular Air,Erica Smith,282,Technology,Telephones and Communication,1.71%,,,
41766,09-11-2015,Critical,7,"1,570","1,190",0,22,358,09-14-2015,Regular Air,Stefania Perrino,957,Office Supplies,Binders and Binder Accessories,1.41%,,,
41766,09-11-2015,Critical,10,350,280,7,42,20,09-14-2015,Delivery Truck,Stefania Perrino,35,Technology,Office Machines,12.06%,,,
41830,02-17-2015,Low,42,258,224,0,39,-6,02-20-2015,Delivery Truck,Deirdre Greer,360,Technology,Office Machines,15.28%,,,
41831,07-21-2015,Not Specified,38,"3,482","2,981",244,8,248,07-24-2015,Regular Air,Muhammed Lee,910,Office Supplies,Paper,0.24%,,,
41831,07-21-2015,Not Specified,43,275,220,11,45,-1,07-24-2015,Delivery Truck,Muhammed Lee,365,Technology,Office Machines,16.38%,,,
41921,02-23-2015,Medium,29,"16,031","12,805",962,10,"2,254",02-26-2015,Express Air,Katharine Harms,734,Office Supplies,Envelopes,0.07%,,,
41921,02-23-2015,Medium,32,"1,518","1,221",91,39,167,02-25-2015,Delivery Truck,Katharine Harms,1,Furniture,Chairs & Chairmats,2.57%,,,
41927,07-13-2015,Not Specified,46,636,508,19,11,98,07-15-2015,Express Air,Matt Abelman,448,Office Supplies,Paper,1.71%,,,
42054,09-14-2015,Medium,32,"3,654","2,928",73,2,650,09-16-2015,Regular Air,Patrick Bzostek,996,Office Supplies,Binders and Binder Accessories,0.06%,,,
42115,02-18-2015,Critical,19,667,567,20,21,59,02-20-2015,Regular Air,Ed Braxton,431,Office Supplies,Storage & Organization,3.14%,,,
42115,02-18-2015,Critical,21,140,106,3,3,28,02-21-2015,Regular Air,Ed Braxton,329,Technology,Computer Peripherals,2.13%,,,
42177,05-30-2015,Not Specified,49,"3,136","2,505",125,13,493,06-01-2015,Regular Air,Shahid Hopkins,424,Technology,Telephones and Communication,0.41%,,,
42177,05-30-2015,Not Specified,38,"1,421","1,150",0,9,261,06-01-2015,Regular Air,Shahid Hopkins,695,Furniture,Office Furnishings,0.64%,,,
42243,03-11-2015,Medium,19,"1,823","1,567",128,9,120,03-13-2015,Regular Air,Phillip Flathmann,1103,Office Supplies,Paper,0.49%,,,
42243,03-11-2015,Medium,42,274,220,8,4,41,03-14-2015,Regular Air,Phillip Flathmann,556,Office Supplies,Binders and Binder Accessories,1.64%,,,
42246,04-26-2015,Not Specified,5,"3,100","2,350",217,1,532,04-28-2015,Regular Air,Ted Trevino,784,Office Supplies,Pens & Art Supplies,0.03%,,,
42246,04-26-2015,Not Specified,40,50,40,5,6,-1,04-29-2015,Regular Air,Ted Trevino,295,Technology,Computer Peripherals,11.99%,,,
42306,09-14-2015,High,18,754,610,30,8,106,09-17-2015,Regular Air,Maureen Gastineau,1213,Office Supplies,Pens & Art Supplies,1.03%,,,
42306,09-14-2015,High,19,242,209,19,8,5,09-17-2015,Regular Air,Maureen Gastineau,441,Office Supplies,Appliances,3.31%,,,
42306,09-14-2015,High,4,44,38,6,4,-5,09-17-2015,Regular Air,Maureen Gastineau,803,Office Supplies,Binders and Binder Accessories,10.24%,,,
42374,07-17-2015,Critical,21,"12,335","9,291","1,357",3,"1,683",07-20-2015,Express Air,Dennis Pardue,826,Technology,Computer Peripherals,0.02%,,,
42374,07-17-2015,Critical,11,787,683,0,15,88,07-20-2015,Regular Air,Dennis Pardue,482,Office Supplies,Binders and Binder Accessories,1.96%,,,
42374,07-17-2015,Critical,47,210,179,0,8,23,07-20-2015,Regular Air,Dennis Pardue,703,Office Supplies,Binders and Binder Accessories,3.62%,,,
42400,08-09-2015,Low,44,828,644,33,6,145,08-11-2015,Regular Air,Giulietta Baptist,372,Technology,Computer Peripherals,0.72%,,,
42400,08-09-2015,Low,41,879,684,70,10,115,08-12-2015,Regular Air,Giulietta Baptist,504,Technology,Computer Peripherals,1.11%,,,
42436,08-09-2015,Critical,30,126,108,15,72,-69,08-11-2015,Delivery Truck,Becky Pak,69,Technology,Office Machines,57.58%,,,
42437,03-05-2015,Critical,14,"19,350","16,687",774,13,"1,875",03-08-2015,Regular Air,Denny Joy,378,Office Supplies,Pens & Art Supplies,0.07%,,,
42437,03-05-2015,Critical,43,140,120,11,74,-65,03-08-2015,Delivery Truck,Denny Joy,10,Technology,Copiers and Fax,52.63%,,,
42469,11-08-2015,Not Specified,18,120,103,8,14,-5,11-11-2015,Regular Air,Muhammed Yedwab,337,Office Supplies,Binders and Binder Accessories,11.33%,,,
42469,11-08-2015,Not Specified,31,41,35,5,19,-18,11-10-2015,Regular Air,Muhammed Yedwab,634,Office Supplies,Binders and Binder Accessories,46.13%,,,
42471,03-09-2015,Low,23,518,421,62,2,33,03-12-2015,Regular Air,Darrin Sayre,1158,Office Supplies,Pens & Art Supplies,0.47%,,,
42564,09-12-2015,Low,35,"1,290","1,125",39,36,91,09-14-2015,Delivery Truck,Mike Pelletier,80,Furniture,Chairs & Chairmats,2.76%,,,
42596,08-14-2015,Medium,9,"1,039",839,73,1,127,08-17-2015,Regular Air,Liz Thompson,788,Office Supplies,Pens & Art Supplies,0.10%,,,
42722,10-07-2015,Not Specified,2,"1,125",902,113,8,103,10-09-2015,Regular Air,Fred Harton,809,Furniture,Office Furnishings,0.69%,,,
42722,10-07-2015,Not Specified,23,"1,398","1,398",0,7,-7,10-10-2015,Regular Air,Fred Harton,374,Office Supplies,Appliances,0.48%,,,
42753,01-18-2015,Medium,45,15,12,2,5,-4,01-20-2015,Regular Air,Anthony Rawles,508,Technology,Telephones and Communication,30.49%,,,
42758,11-10-2015,Critical,42,"1,830","1,374",128,3,325,11-12-2015,Regular Air,Nora Price,631,Office Supplies,Paper,0.16%,,,
42758,11-10-2015,Critical,12,164,141,16,6,0,11-12-2015,Regular Air,Nora Price,13,Technology,Computer Peripherals,3.67%,,,
42848,10-06-2015,Not Specified,50,143,123,3,9,8,10-08-2015,Regular Air,David Philippe,819,Office Supplies,Paper,6.13%,,,
42886,01-08-2015,Medium,42,140,109,4,1,26,01-10-2015,Regular Air,Kristen Hastings,799,Office Supplies,Labels,0.54%,,,
42887,06-10-2015,Medium,3,299,240,6,9,45,06-13-2015,Regular Air,Tracy Collins,914,Office Supplies,Envelopes,2.89%,,,
42887,06-10-2015,Medium,11,29,26,2,13,-11,06-13-2015,Regular Air,Tracy Collins,378,Office Supplies,Pens & Art Supplies,45.96%,,,
42887,06-10-2015,Medium,3,235,188,5,78,-36,06-12-2015,Delivery Truck,Tracy Collins,68,Furniture,Tables,33.12%,,,
